File Name,Assert Count
test\Transforms\InstCombine\shl-and-negC-icmpeq-zero.ll,0
test\Transforms\InstCombine\shl-and-signbit-icmpeq-zero.ll,0
test\Transforms\InstCombine\shl-sub.ll,0
test\Transforms\InstCombine\shl-unsigned-cmp-const.ll,0
test\Transforms\InstCombine\should-change-type.ll,8
test\Transforms\InstCombine\shuffle-select-narrow.ll,0
test\Transforms\InstCombine\shufflevec-bitcast.ll,1
test\Transforms\InstCombine\shufflevec-constant.ll,0
test\Transforms\InstCombine\shufflevector-div-rem.ll,14
test\Transforms\InstCombine\shuffle_select.ll,0
test\Transforms\InstCombine\sign-bit-test-via-right-shifting-all-other-bits.ll,0
test\Transforms\InstCombine\sign-test-and-or.ll,22
test\Transforms\InstCombine\signbit-lshr-and-icmpeq-zero.ll,0
test\Transforms\InstCombine\signbit-shl-and-icmpeq-zero.ll,0
test\Transforms\InstCombine\signed-comparison.ll,0
test\Transforms\InstCombine\signed-truncation-check.ll,0
test\Transforms\InstCombine\signext.ll,16
test\Transforms\InstCombine\simplify-demanded-bits-pointer.ll,0
test\Transforms\InstCombine\simplify-libcalls-erased.ll,0
test\Transforms\InstCombine\simplify-libcalls.ll,8
test\Transforms\InstCombine\sincospi.ll,6
test\Transforms\InstCombine\sink-alloca.ll,0
test\Transforms\InstCombine\sink-into-catchswitch.ll,2
test\Transforms\InstCombine\sink_instruction.ll,5
test\Transforms\InstCombine\sitofp.ll,38
test\Transforms\InstCombine\smax-icmp.ll,0
test\Transforms\InstCombine\smin-icmp.ll,0
test\Transforms\InstCombine\snprintf.ll,28
test\Transforms\InstCombine\sprintf-1.ll,24
test\Transforms\InstCombine\sprintf-void.ll,2
test\Transforms\InstCombine\sqrt-nofast.ll,0
test\Transforms\InstCombine\sqrt.ll,6
test\Transforms\InstCombine\srem-canonicalize.ll,10
test\Transforms\InstCombine\srem-simplify-bug.ll,0
test\Transforms\InstCombine\srem-via-sdiv-mul-sub.ll,0
test\Transforms\InstCombine\srem1.ll,0
test\Transforms\InstCombine\ssub-with-overflow.ll,0
test\Transforms\InstCombine\stack-overalign.ll,0
test\Transforms\InstCombine\stacksave-debuginfo.ll,2
test\Transforms\InstCombine\stacksaverestore.ll,6
test\Transforms\InstCombine\statepoint.ll,4
test\Transforms\InstCombine\store-load-unaliased-gep.ll,1
test\Transforms\InstCombine\store.ll,12
test\Transforms\InstCombine\storemerge-dbg.ll,0
test\Transforms\InstCombine\stpcpy-1.ll,8
test\Transforms\InstCombine\stpcpy-2.ll,2
test\Transforms\InstCombine\stpcpy_chk-1.ll,14
test\Transforms\InstCombine\stpcpy_chk-2.ll,2
test\Transforms\InstCombine\str-int-2.ll,0
test\Transforms\InstCombine\str-int.ll,0
test\Transforms\InstCombine\strcat-1.ll,0
test\Transforms\InstCombine\strcat-2.ll,4
test\Transforms\InstCombine\strcat-3.ll,2
test\Transforms\InstCombine\strchr-1.ll,18
test\Transforms\InstCombine\strchr-2.ll,1
test\Transforms\InstCombine\strcmp-1.ll,27
test\Transforms\InstCombine\strcmp-2.ll,2
test\Transforms\InstCombine\strcmp-memcmp.ll,0
test\Transforms\InstCombine\strcpy-1.ll,8
test\Transforms\InstCombine\strcpy-2.ll,2
test\Transforms\InstCombine\strcpy_chk-1.ll,14
test\Transforms\InstCombine\strcpy_chk-2.ll,2
test\Transforms\InstCombine\strcpy_chk-64.ll,0
test\Transforms\InstCombine\strcspn-1.ll,8
test\Transforms\InstCombine\strcspn-2.ll,2
test\Transforms\InstCombine\strict-sub-underflow-check-to-comparison-of-sub-operands.ll,0
test\Transforms\InstCombine\strlen-1.ll,36
test\Transforms\InstCombine\strlen-2.ll,2
test\Transforms\InstCombine\strncat-1.ll,0
test\Transforms\InstCombine\strncat-2.ll,18
test\Transforms\InstCombine\strncat-3.ll,2
test\Transforms\InstCombine\strncmp-1.ll,24
test\Transforms\InstCombine\strncmp-2.ll,2
test\Transforms\InstCombine\strncmp-wrong-datalayout.ll,2
test\Transforms\InstCombine\strncpy-1.ll,24
test\Transforms\InstCombine\strncpy-2.ll,2
test\Transforms\InstCombine\strncpy_chk-1.ll,10
test\Transforms\InstCombine\strncpy_chk-2.ll,2
test\Transforms\InstCombine\strndup.ll,12
test\Transforms\InstCombine\strpbrk-1.ll,10
test\Transforms\InstCombine\strpbrk-2.ll,2
test\Transforms\InstCombine\strrchr-1.ll,14
test\Transforms\InstCombine\strrchr-2.ll,1
test\Transforms\InstCombine\strspn-1.ll,8
test\Transforms\InstCombine\strstr-1.ll,14
test\Transforms\InstCombine\strstr-2.ll,2
test\Transforms\InstCombine\strto-1.ll,16
test\Transforms\InstCombine\struct-assign-tbaa-new.ll,4
test\Transforms\InstCombine\struct-assign-tbaa.ll,4
test\Transforms\InstCombine\sub-and-or-neg-xor.ll,0
test\Transforms\InstCombine\sub-ashr-and-to-icmp-select.ll,0
test\Transforms\InstCombine\sub-ashr-or-to-icmp-select.ll,0
test\Transforms\InstCombine\sub-minmax.ll,0
test\Transforms\InstCombine\sub-not.ll,0
test\Transforms\InstCombine\sub-of-negatible.ll,0
test\Transforms\InstCombine\sub-or-and-xor.ll,0
test\Transforms\InstCombine\sub-xor-or-neg-and.ll,0
test\Transforms\InstCombine\sub-xor.ll,8
test\Transforms\InstCombine\sub.ll,180
test\Transforms\InstCombine\switch-constant-expr.ll,0
test\Transforms\InstCombine\switch-truncate-crash.ll,1
test\Transforms\InstCombine\tan-nofastmath.ll,0
test\Transforms\InstCombine\tan.ll,2
test\Transforms\InstCombine\tbaa-store-to-load.ll,0
test\Transforms\InstCombine\toascii-1.ll,14
test\Transforms\InstCombine\token.ll,8
test\Transforms\InstCombine\trunc-binop-ext.ll,0
test\Transforms\InstCombine\trunc-load.ll,0
test\Transforms\InstCombine\trunc.ll,20
test\Transforms\InstCombine\type_pun.ll,0
test\Transforms\InstCombine\uadd-with-overflow.ll,0
test\Transforms\InstCombine\uaddo.ll,0
test\Transforms\InstCombine\udiv-simplify.ll,8
test\Transforms\InstCombine\udivrem-change-width.ll,0
test\Transforms\InstCombine\udiv_select_to_select_shift.ll,2
test\Transforms\InstCombine\umax-icmp.ll,0
test\Transforms\InstCombine\umin-icmp.ll,0
test\Transforms\InstCombine\unavailable-debug.ll,0
test\Transforms\InstCombine\unfold-masked-merge-with-const-mask-scalar.ll,0
test\Transforms\InstCombine\unfold-masked-merge-with-const-mask-vector.ll,0
test\Transforms\InstCombine\unlocked-stdio-mingw.ll,0
test\Transforms\InstCombine\unlocked-stdio.ll,10
test\Transforms\InstCombine\unordered-fcmp-select.ll,0
test\Transforms\InstCombine\unpack-fca.ll,0
test\Transforms\InstCombine\unrecognized_three-way-comparison.ll,0
test\Transforms\InstCombine\unsigned-add-lack-of-overflow-check-via-add.ll,0
test\Transforms\InstCombine\unsigned-add-lack-of-overflow-check-via-xor.ll,0
test\Transforms\InstCombine\unsigned-add-lack-of-overflow-check.ll,0
test\Transforms\InstCombine\unsigned-add-overflow-check-via-add.ll,0
test\Transforms\InstCombine\unsigned-add-overflow-check-via-xor.ll,0
test\Transforms\InstCombine\unsigned-add-overflow-check.ll,0
test\Transforms\InstCombine\unsigned-mul-lack-of-overflow-check-via-mul-udiv.ll,0
test\Transforms\InstCombine\unsigned-mul-lack-of-overflow-check-via-udiv-of-allones.ll,0
test\Transforms\InstCombine\unsigned-mul-overflow-check-via-mul-udiv.ll,0
test\Transforms\InstCombine\unsigned-mul-overflow-check-via-udiv-of-allones.ll,0
test\Transforms\InstCombine\unsigned-sub-lack-of-overflow-check.ll,0
test\Transforms\InstCombine\unsigned-sub-overflow-check.ll,0
test\Transforms\InstCombine\unsigned_saturated_sub.ll,0
test\Transforms\InstCombine\urem-simplify-bug.ll,0
test\Transforms\InstCombine\urem-via-udiv-mul-sub.ll,0
test\Transforms\InstCombine\vararg.ll,0
test\Transforms\InstCombine\variable-signext-of-variable-high-bit-extraction.ll,0
test\Transforms\InstCombine\vec-binop-select.ll,0
test\Transforms\InstCombine\vector-casts.ll,12
test\Transforms\InstCombine\vector-concat-binop.ll,0
test\Transforms\InstCombine\vector-mul.ll,0
test\Transforms\InstCombine\vector-type.ll,0
test\Transforms\InstCombine\vector-udiv.ll,18
test\Transforms\InstCombine\vector-urem.ll,16
test\Transforms\InstCombine\vector-xor.ll,48
test\Transforms\InstCombine\vector_gep1.ll,12
test\Transforms\InstCombine\vector_gep2.ll,2
test\Transforms\InstCombine\vector_insertelt_shuffle.ll,0
test\Transforms\InstCombine\vec_demanded_elts.ll,10
test\Transforms\InstCombine\vec_extract_2elts.ll,1
test\Transforms\InstCombine\vec_extract_var_elt.ll,3
test\Transforms\InstCombine\vec_gep_scalar_arg.ll,0
test\Transforms\InstCombine\vec_phi_extract.ll,0
test\Transforms\InstCombine\vec_sext.ll,0
test\Transforms\InstCombine\vec_shuffle.ll,46
test\Transforms\InstCombine\volatile_store.ll,0
test\Transforms\InstCombine\wcslen-1.ll,34
test\Transforms\InstCombine\wcslen-2.ll,2
test\Transforms\InstCombine\wcslen-3.ll,30
test\Transforms\InstCombine\wcslen-4.ll,2
test\Transforms\InstCombine\weak-symbols.ll,0
test\Transforms\InstCombine\win-math.ll,0
test\Transforms\InstCombine\with_overflow.ll,0
test\Transforms\InstCombine\xor-icmps.ll,4
test\Transforms\InstCombine\xor-of-icmps-with-extra-uses.ll,0
test\Transforms\InstCombine\xor-undef.ll,0
test\Transforms\InstCombine\xor.ll,100
test\Transforms\InstCombine\xor2.ll,50
test\Transforms\InstCombine\zero-point-zero-add.ll,4
test\Transforms\InstCombine\zeroext-and-reduce.ll,2
test\Transforms\InstCombine\zext-bool-add-sub.ll,0
test\Transforms\InstCombine\zext-fold.ll,2
test\Transforms\InstCombine\zext-or-icmp.ll,0
test\Transforms\InstCombine\zext-phi.ll,0
test\Transforms\InstCombine\zext.ll,8
test\Transforms\InstCombine\AArch64\2012-04-23-Neon-Intrinsics.ll,0
test\Transforms\InstCombine\AArch64\aes-intrinsics.ll,0
test\Transforms\InstCombine\AArch64\tbl1.ll,0
test\Transforms\InstCombine\AMDGPU\amdgcn-demanded-vector-elts.ll,0
test\Transforms\InstCombine\AMDGPU\amdgcn-intrinsics.ll,176
test\Transforms\InstCombine\AMDGPU\tan.ll,0
test\Transforms\InstCombine\ARM\2012-04-23-Neon-Intrinsics.ll,0
test\Transforms\InstCombine\ARM\aes-intrinsics.ll,0
test\Transforms\InstCombine\ARM\constant-fold-hang.ll,0
test\Transforms\InstCombine\ARM\neon-intrinsics.ll,1
test\Transforms\InstCombine\ARM\strcmp.ll,24
test\Transforms\InstCombine\ARM\strcpy.ll,12
test\Transforms\InstCombine\ARM\tbl1.ll,0
test\Transforms\InstCombine\ARM\vld1.ll,0
test\Transforms\InstCombine\NVPTX\nvvm-intrins.ll,62
test\Transforms\InstCombine\PowerPC\aligned-altivec.ll,16
test\Transforms\InstCombine\PowerPC\aligned-qpx.ll,20
test\Transforms\InstCombine\PowerPC\vsx-unaligned.ll,2
test\Transforms\InstCombine\X86\addcarry.ll,0
test\Transforms\InstCombine\X86\blend_x86.ll,0
test\Transforms\InstCombine\X86\clmulqdq.ll,48
test\Transforms\InstCombine\X86\pr2645-1.ll,0
test\Transforms\InstCombine\X86\shufflemask-undef.ll,0
test\Transforms\InstCombine\X86\x86-avx2.ll,0
test\Transforms\InstCombine\X86\x86-avx512.ll,248
test\Transforms\InstCombine\X86\x86-bmi-tbm.ll,64
test\Transforms\InstCombine\X86\x86-crc32-demanded.ll,1
test\Transforms\InstCombine\X86\x86-f16c.ll,0
test\Transforms\InstCombine\X86\x86-fma.ll,12
test\Transforms\InstCombine\X86\x86-insertps.ll,0
test\Transforms\InstCombine\X86\x86-masked-memops.ll,0
test\Transforms\InstCombine\X86\x86-movmsk.ll,24
test\Transforms\InstCombine\X86\x86-muldq.ll,12
test\Transforms\InstCombine\X86\x86-pack.ll,0
test\Transforms\InstCombine\X86\x86-pshufb.ll,0
test\Transforms\InstCombine\X86\x86-sse.ll,70
test\Transforms\InstCombine\X86\x86-sse2.ll,62
test\Transforms\InstCombine\X86\x86-sse41.ll,12
test\Transforms\InstCombine\X86\x86-sse4a.ll,82
test\Transforms\InstCombine\X86\x86-vector-shifts.ll,38
test\Transforms\InstCombine\X86\x86-vec_demanded_elts.ll,4
test\Transforms\InstCombine\X86\x86-vpermil.ll,12
test\Transforms\InstCombine\X86\x86-xop.ll,12
test\Transforms\InstCombine\X86\X86FsubCmpCombine.ll,0
test\Transforms\InstMerge\exceptions.ll,4
test\Transforms\InstMerge\st_sink_barrier_call.ll,0
test\Transforms\InstMerge\st_sink_bugfix_22613.ll,0
test\Transforms\InstMerge\st_sink_check_debug.ll,0
test\Transforms\InstMerge\st_sink_debuginvariant.ll,0
test\Transforms\InstMerge\st_sink_no_barrier_call.ll,0
test\Transforms\InstMerge\st_sink_no_barrier_load.ll,0
test\Transforms\InstMerge\st_sink_no_barrier_store.ll,0
test\Transforms\InstMerge\st_sink_split_bb.ll,0
test\Transforms\InstMerge\st_sink_two_stores.ll,0
test\Transforms\InstMerge\st_sink_with_barrier.ll,0
test\Transforms\InstNamer\basic.ll,0
test\Transforms\InstSimplify\2010-12-20-Boolean.ll,0
test\Transforms\InstSimplify\2011-01-14-Thread.ll,0
test\Transforms\InstSimplify\2011-02-01-Vector.ll,0
test\Transforms\InstSimplify\2011-09-05-InsertExtractValue.ll,10
test\Transforms\InstSimplify\2011-10-27-BinOpCrash.ll,0
test\Transforms\InstSimplify\2011-11-23-MaskedBitsCrash.ll,1
test\Transforms\InstSimplify\2013-04-19-ConstantFoldingCrash.ll,1
test\Transforms\InstSimplify\add-mask.ll,12
test\Transforms\InstSimplify\add.ll,0
test\Transforms\InstSimplify\addsub.ll,16
test\Transforms\InstSimplify\and-icmps-same-ops.ll,0
test\Transforms\InstSimplify\and-or-icmp-zero.ll,0
test\Transforms\InstSimplify\AndOrXor.ll,40
test\Transforms\InstSimplify\assume.ll,2
test\Transforms\InstSimplify\bitcast-vector-fold.ll,20
test\Transforms\InstSimplify\bitreverse-fold.ll,0
test\Transforms\InstSimplify\bitreverse.ll,6
test\Transforms\InstSimplify\bswap.ll,8
test\Transforms\InstSimplify\call.ll,48
test\Transforms\InstSimplify\cast-unsigned-icmp-cmp-0.ll,0
test\Transforms\InstSimplify\cast.ll,10
test\Transforms\InstSimplify\cmp_of_min_max.ll,24
test\Transforms\InstSimplify\compare.ll,0
test\Transforms\InstSimplify\constantfold-add-nuw-allones-to-allones.ll,0
test\Transforms\InstSimplify\constantfold-shl-nuw-C-to-C.ll,0
test\Transforms\InstSimplify\dead-code-removal.ll,0
test\Transforms\InstSimplify\div-by-0-guard-before-smul_ov-not.ll,0
test\Transforms\InstSimplify\div-by-0-guard-before-smul_ov.ll,0
test\Transforms\InstSimplify\div-by-0-guard-before-umul_ov-not.ll,0
test\Transforms\InstSimplify\div-by-0-guard-before-umul_ov.ll,0
test\Transforms\InstSimplify\div.ll,0
test\Transforms\InstSimplify\exact-nsw-nuw.ll,0
test\Transforms\InstSimplify\extract-element.ll,0
test\Transforms\InstSimplify\fast-math.ll,0
test\Transforms\InstSimplify\fcmp-select.ll,0
test\Transforms\InstSimplify\fdiv.ll,0
test\Transforms\InstSimplify\floating-point-arithmetic.ll,0
test\Transforms\InstSimplify\floating-point-compare.ll,0
test\Transforms\InstSimplify\fold-intrinsics.ll,2
test\Transforms\InstSimplify\fp-nan.ll,0
test\Transforms\InstSimplify\fp-undef.ll,0
test\Transforms\InstSimplify\gep.ll,14
test\Transforms\InstSimplify\icmp-abs-nabs.ll,0
test\Transforms\InstSimplify\icmp-bool-constant.ll,0
test\Transforms\InstSimplify\icmp-constant.ll,0
test\Transforms\InstSimplify\icmp-ranges.ll,0
test\Transforms\InstSimplify\implies.ll,38
test\Transforms\InstSimplify\insertelement.ll,10
test\Transforms\InstSimplify\known-never-nan.ll,0
test\Transforms\InstSimplify\known-non-zero.ll,6
test\Transforms\InstSimplify\load-relative-32.ll,0
test\Transforms\InstSimplify\load-relative.ll,0
test\Transforms\InstSimplify\load.ll,0
test\Transforms\InstSimplify\log-exp-intrinsic.ll,0
test\Transforms\InstSimplify\log10-pow10-intrinsic.ll,0
test\Transforms\InstSimplify\log2-pow2-intrinsic.ll,0
test\Transforms\InstSimplify\logic-of-fcmps.ll,0
test\Transforms\InstSimplify\maxmin.ll,0
test\Transforms\InstSimplify\mul.ll,2
test\Transforms\InstSimplify\negate.ll,0
test\Transforms\InstSimplify\noalias-ptr.ll,0
test\Transforms\InstSimplify\or-icmps-same-ops.ll,0
test\Transforms\InstSimplify\or.ll,36
test\Transforms\InstSimplify\past-the-end.ll,0
test\Transforms\InstSimplify\phi.ll,2
test\Transforms\InstSimplify\pr28725.ll,2
test\Transforms\InstSimplify\pr33957.ll,0
test\Transforms\InstSimplify\ptr_diff.ll,0
test\Transforms\InstSimplify\reassociate.ll,0
test\Transforms\InstSimplify\redundant-null-check-in-uadd_with_overflow-of-nonnull-ptr.ll,0
test\Transforms\InstSimplify\rem.ll,0
test\Transforms\InstSimplify\remove-dead-call.ll,0
test\Transforms\InstSimplify\require-dominator.ll,0
test\Transforms\InstSimplify\result-of-add-of-negative-is-non-zero-and-no-underflow.ll,0
test\Transforms\InstSimplify\result-of-usub-by-nonzero-is-non-zero-and-no-overflow.ll,0
test\Transforms\InstSimplify\result-of-usub-is-non-zero-and-no-overflow.ll,0
test\Transforms\InstSimplify\returned.ll,0
test\Transforms\InstSimplify\round-intrinsics.ll,0
test\Transforms\InstSimplify\saturating-add-sub.ll,0
test\Transforms\InstSimplify\sdiv.ll,0
test\Transforms\InstSimplify\select-and-cmp.ll,0
test\Transforms\InstSimplify\select-implied.ll,18
test\Transforms\InstSimplify\select-or-cmp.ll,0
test\Transforms\InstSimplify\select.ll,36
test\Transforms\InstSimplify\shift-128-kb.ll,0
test\Transforms\InstSimplify\shift-knownbits.ll,0
test\Transforms\InstSimplify\shift.ll,0
test\Transforms\InstSimplify\shr-nop.ll,0
test\Transforms\InstSimplify\shr-scalar-vector-consistency.ll,4
test\Transforms\InstSimplify\shufflevector.ll,0
test\Transforms\InstSimplify\signed-div-rem.ll,0
test\Transforms\InstSimplify\simplify-nested-bitcast.ll,0
test\Transforms\InstSimplify\srem.ll,0
test\Transforms\InstSimplify\sub.ll,0
test\Transforms\InstSimplify\undef.ll,90
test\Transforms\InstSimplify\unsigned-range-checks.ll,0
test\Transforms\InstSimplify\vec-cmp.ll,0
test\Transforms\InstSimplify\vector_gep.ll,13
test\Transforms\InstSimplify\vector_ptr_bitcast.ll,0
test\Transforms\InterleavedAccess\AArch64\interleaved-accesses-extract-user.ll,0
test\Transforms\InterleavedAccess\AArch64\interleaved-accesses.ll,0
test\Transforms\InterleavedAccess\ARM\interleaved-accesses-extract-user.ll,0
test\Transforms\InterleavedAccess\ARM\interleaved-accesses.ll,0
test\Transforms\InterleavedAccess\X86\interleaved-accesses-64bits-avx.ll,1
test\Transforms\InterleavedAccess\X86\interleavedLoad.ll,0
test\Transforms\InterleavedAccess\X86\interleavedStore.ll,0
test\Transforms\Internalize\2009-01-05-InternalizeAliases.ll,0
test\Transforms\Internalize\comdat.ll,0
test\Transforms\Internalize\lists.ll,0
test\Transforms\Internalize\local-visibility.ll,0
test\Transforms\Internalize\stackguard.ll,0
test\Transforms\Internalize\used.ll,0
test\Transforms\Internalize\vcall-visibility.ll,0
test\Transforms\IPConstantProp\2008-06-09-WeakProp.ll,0
test\Transforms\IPConstantProp\2009-09-24-byval-ptr.ll,0
test\Transforms\IPConstantProp\arg-count-mismatch.ll,0
test\Transforms\IPConstantProp\arg-type-mismatch.ll,0
test\Transforms\IPConstantProp\comdat-ipo.ll,0
test\Transforms\IPConstantProp\dangling-block-address.ll,0
test\Transforms\IPConstantProp\deadarg.ll,0
test\Transforms\IPConstantProp\fp-bc-icmp-const-fold.ll,2
test\Transforms\IPConstantProp\global.ll,0
test\Transforms\IPConstantProp\multiple_callbacks.ll,0
test\Transforms\IPConstantProp\musttail-call.ll,0
test\Transforms\IPConstantProp\naked-return.ll,0
test\Transforms\IPConstantProp\openmp_parallel_for.ll,0
